https://m.media-amazon.com/images/I/51R0foIdZuL._AC_UY218_.jpg!Cyntexia Gaming Computer Desktop PC (Core i7-4th Gen || 16GB RAM || 512GB SSD || 4GB GT 730 GPU || Ethernet || USB 3.0 || Win 11) Basic Software Installed!₹24,989
https://m.media-amazon.com/images/I/51utuxGwK9L._AC_UY218_.jpg!Cyntexia Computer Desktop PC (Core i5-6th Gen || 16GB RAM || 512GB SSD || HDMI || VGA || Ethernet || HD Graphics 530 || USB 3.0 || Win 11) Basic Software Installed!₹19,499
https://m.media-amazon.com/images/I/815EfSiaMJL._AC_UY218_.jpg!NXTGN Core i9 Gaming PC (Core i9 11th Gen Processor, 32GB RAM, 1TB SSD, 4TB Hard Drive, 12GB RTX3060 Graphic Card, Onboard WiFi, Windows 11 Pro)!₹1,20,490
https://m.media-amazon.com/images/I/71N9pGQEw-L._AC_UY218_.jpg!CHIST Gaming PC (Core i7-860 Processor / DDR3 16GB Ram/ 1TB SSD/GT 730 4GB DDR5 Graphic Card/Gaming Cabinet/WiFi adoptor/Windows 10 Trail) Ready to Play!₹25,000
https://m.media-amazon.com/images/I/51o1amC343L._AC_UY218_.jpg!Zoonis Gaming Desktop PC, i7 CPU,16GB DDR3 RAM,500GB HDD,512GB SSD, GT-730 Graphic Card,!₹17,999
https://m.media-amazon.com/images/I/71yWs8ksWXL._AC_UY218_.jpg!Lenovo LOQ Tower Gaming Desktop (Intel Core i5-13400F/16GB/1TB SSD/Win11/NVIDIA RTX 3050 8GB GDDR6/WiFi 6/Bluetooth 5.1/Raven Black), 90VH00BBIN!₹81,990
https://m.media-amazon.com/images/I/41LV27POq4L._AC_UY218_.jpg!Gaming Desktop Assembled Core i7 850 | 22inch Monitor| PC for Home & Business, Gaming and Editing (16 GB DDR3 Ram/512 GB SSD/4GB Graphic CardGT-730 /WiFi/Windows 10 with MS Office Trail Version!₹19,999
https://m.media-amazon.com/images/I/61dOuOGZ34L._AC_UY218_.jpg!NXTGN Core i9 Gaming PC (Core i9 11th Gen Processor, 32GB RAM, 1TB SSD, 4TB Hard Drive, RTX4060 8GB Graphic Card, Onboard WiFi, Windows 11 Pro)!₹1,24,490
https://m.media-amazon.com/images/I/61SoT3Tf81L._AC_UY218_.jpg!NXTGN Core i9 Gaming PC (Core i9 13th Gen Processor, 64GB RAM, 1TB SSD, 4TB Hard Drive, 12GB RTX3060 Graphic Card, Onboard WiFi, Windows 11 Pro)!₹1,89,490
https://m.media-amazon.com/images/I/41bKDv5qf6L._AC_UY218_.jpg!EXZON Gaming Pc Full setup Desktop complete computer system Core I7 3770 |16GB Ram |512GB SSD 500GB 7200 RPM HDD | |Windows 10| GT 4GB 730 DDR5 Graphics Card 800W PSU with 20 inches led Monitor RGB Keyboard RGB Mouse Wi-fi Ready to play!₹29,990(1 new offer)
https://m.media-amazon.com/images/I/61jcRY5n-OL._AC_UY218_.jpg!Digital Guard Complete Desktop Computer System Full Setup for Home CORE I3/ Ram 8GB/ 256GB SSD/ 500GB HDD/Win10 /WiFi+BLUETOOTH/22 Monitor/Keyboard+Mouse!₹16,999
https://m.media-amazon.com/images/I/61xQrgU2GsL._AC_UY218_.jpg!Cyntexia Computer Desktop Pc Core i5-2400 || 8GB RAM || 120GB SSD || 1TB HDD || HDMI || VGA || Ethernet || HD Graphics 2000 || Basic Software Installed!₹13,499
https://m.media-amazon.com/images/I/71+kI1b-Z5L._AC_UY218_.jpg!KRYNORCXY I7 Gaming Pc (Core i7-860 Processor/16GB Ram/GT 730 DDR5 4GB Graphic/ 512 GB SSD/Gaming Cabinet/WiFi-Bluetooth/Windows 10)!₹22,990
https://m.media-amazon.com/images/I/51w56pFIRCL._AC_UY218_.jpg!ASUS ROG Strix G10DK, 6 core AMD Ryzen 5 5600X, Gaming Desktop (8GB/1TB HDD + 512GB SSD/6GB NVIDIA GeForce GTX 1660TI Graphics/Windows 11/Gray/8 Kg), G10DK-R5600X146W!₹67,990
https://m.media-amazon.com/images/I/71EhohWnL8L._AC_UY218_.jpg!CHIST Gaming Tower PC AMD Radeon Graphics Windows AMD Ryzen 5 5600G/ 16GB 8x2 DDR4 Ram 1TB HDD/ 256GB NVME SSD/ 800 Watt PSU (Black)!₹42,700
https://m.media-amazon.com/images/I/615zTIQKzXL._AC_UY218_.jpg!Intel I9 Gaming Pc (Core I9 Processor,32Gb Ram,240Gb Ssd,4Tb Hard Drive,4Gb Graphic Card,Wifi)Windows 10 Pro,Black!₹86,999
https://m.media-amazon.com/images/I/71xdYdzSyTL._AC_UY218_.jpg!Gaming Desktop Assembled Core i7 3nd Gen | 20inch Monitor| PC for Home & Business (8 GB DDR3 Ram/256 GB SSD/4GB Graphic Card/WiFi/Bluetooth | Windows 10 with MS Office!₹19,999
https://m.media-amazon.com/images/I/51e7nfy0-7L._AC_UY218_.jpg!HP Victus Gaming Tower PC 13th Gen Intel Core i7-13700(16GB DDR4/1TB HDD/512GB SSD/Nvidia Geforce RTX 3060(12GB GDRR6) (Win 11/MSO/Mica Silver), TG02-1106in!₹1,20,623
https://m.media-amazon.com/images/I/71+eGgpgZCL._AC_UY218_.jpg!Lenovo Legion Tower 5 Gaming Desktop (AMD Ryzen 7 5800/16GB/512GB SSD/2TB HDD/Win11/NVIDIA RTX 3070 8GB GDDR6/Legion ColdFront 2.0 Cooling/ARGB Lighting with 16 Million Colors/Transparent Side Panel)!₹99,999
https://m.media-amazon.com/images/I/61EoBFMlYYL._AC_UY218_.jpg!CHIST I7 Gaming pc Full Setup Desktop Complete Computer System(Core i7 860 Processor/DDR3 8GB Ram/512GB SSD/GT 730 4GB Graphics/800W PSU/19 inch Monitor/Gaming K/M/WiFi-Bluetooth)!₹20,500
https://m.media-amazon.com/images/I/71UHj9oMfML._AC_UY218_.jpg!Trixis Fire 5514 Desktop PC, i5 4th Generation CPU, H81 Motherboard, 8GB DDR3 RAM,500GB HDD,128GB SSD and Pre-Installed Basic Software - Black!₹12,309
https://m.media-amazon.com/images/I/418QJpaDPpL._AC_UY218_.jpg!Digital Guard Desktop Computer Pc CPU (Core I5 Processor/8 GB Ram /512GB SSD/Nvidia 2GB Graphics/Windows 10/Wi-Fi + Bluetooth) for Gaming & Video Editing, Ms Office (Black)!₹17,499
